Canal,Cadena,MEDIA ,ID ,Datos ,Categoria,Marca,Submarca,UPC,Descripcion,Jan-19
Autoservicio / Clubes,Elizondo,,,Desp $,Cocina,FLAVOR STONE,FLAVOR STONE GRANDE SYSTEM AZUL CON MANGO REMOVIBLE TAPA CON TERM,830809003007,FLAVOR STONE GRANDE SYSTEM AZUL CON MANGO REMOVIBLE TAPA CON TERM, - 
Autoservicio / Clubes,Elizondo,,,Desp $,Cocina,FLAVOR STONE,FLAVOR STONE GRANDE SYSTEM SET  RED MANGO REMOVIBLE Y TAPA CON TERMOM,830809004509,FLAVOR STONE GRANDE SYSTEM SET  RED MANGO REMOVIBLE Y TAPA CON TERMOM, - 
Autoservicio / Clubes,Elizondo,,,Desp $,Cocina,Slice-A-Roo,Slice-A-Roo,080313092671,Slice-A-Roo Blanco, - 
Autoservicio / Clubes,Elizondo,,,Desp $,Hogar,H2O MOP,X5 VAC ,830809004141,X5 VAC , - 
Autoservicio / Clubes,Elizondo,,,Inv U,Cocina,FLAVOR STONE,Sarten Flavorstone Basic Kit ,830809004020,Sarten Flavorstone Basic Kit , - 
Autoservicio / Clubes,Elizondo,,,Inv U,Belleza,FLAVOR STONE,FLAVOR STONE TAPA MASTER SET  AZUL (TERMOMETRO Y MANGO DESMONTABLE),830809003878,FLAVOR STONE TAPA MASTER SET  AZUL (TERMOMETRO Y MANGO DESMONTABLE), - 
Autoservicio / Clubes,Elizondo,,,Inv U,Cocina,FLAVOR STONE,JUEGO DE CUCHILLOS FLAVORSTONE AZUL CON BASE DE MADERA,0830809003694,JUEGO DE CUCHILLOS FLAVORSTONE AZUL CON BASE DE MADERA, - 
Autoservicio / Clubes,Elizondo,,,Inv U,Cocina,FLAVOR STONE,FLAVOR STONE ROJO MANGO REMOVIBLE TAPA CON TERMOMETRO,830809004264,FLAVOR STONE ROJO MANGO REMOVIBLE TAPA CON TERMOMETRO, - 
Autoservicio / Clubes,Elizondo,,,Inv U,Cocina,FLAVOR STONE,FlavorStone Set de Sartenes de 20 y 28 CM,0830809003052,FlavorStone Set de Sartenes de 20 y 28 CM, - 
Autoservicio / Clubes,Elizondo,,,Inv U,Cocina,FLAVOR STONE,"FLAVORSTONE SET DE SARTENES DE20, 24 Y 2",0830809004318,"FLAVORSTONE SET DE SARTENES DE20, 24 Y 2", - 
